Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
442,7/21/2016 16:07,7/21/2016 16:14,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,24400,Subscriber,1970,1
242,7/21/2016 16:09,7/21/2016 16:13,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,24420,Subscriber,1983,1
1343,7/21/2016 16:09,7/21/2016 16:31,3202,Newport PATH,40.7272235,-74.0337589,3193,Lincoln Park,40.7246051,-74.07840595,24480,Subscriber,1986,1
424,7/21/2016 16:10,7/21/2016 16:17,3195,Sip Ave,40.73074263,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24516,Subscriber,1972,1
703,7/21/2016 16:11,7/21/2016 16:23,3197,North St,40.752559,-74.044725,3195,Sip Ave,40.73074263,-74.06378388,24517,Subscriber,1978,1
263,7/21/2016 16:11,7/21/2016 16:16,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,24680,Subscriber,1988,2
1598,7/21/2016 16:16,7/21/2016 16:43,3210,Pershing Field,40.74267714,-74.05178863,3183,Exchange Place,40.7162469,-74.0334588,24718,Subscriber,1992,2
329,7/21/2016 16:16,7/21/2016 16:21,3189,West Side Light Rail,40.714402,-74.0887723,3188,NJCU,40.7101087,-74.0858489,24591,Subscriber,1989,2
498,7/21/2016 16:21,7/21/2016 16:29,3195,Sip Ave,40.73074263,-74.06378388,3191,Union St,40.7182113,-74.0836394,24624,Subscriber,1979,1
305,7/21/2016 16:22,7/21/2016 16:28,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,24635,Subscriber,1995,2
1170,7/21/2016 16:23,7/21/2016 16:42,3187,Warren St,40.7211236,-74.03805095,3193,Lincoln Park,40.7246051,-74.07840595,24452,Subscriber,1985,1
202,7/21/2016 16:24,7/21/2016 16:27,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24475,Subscriber,1982,1
179,7/21/2016 16:25,7/21/2016 16:28,3213,Van Vorst Park,40.71848892,-74.04772663,3211,Newark Ave,40.72152515,-74.04630454,24524,Subscriber,1979,2
443,7/21/2016 16:30,7/21/2016 16:37,3202,Newport PATH,40.7272235,-74.0337589,3214,Essex Light Rail,40.7127742,-74.0364857,24549,Subscriber,1963,1
634,7/21/2016 16:31,7/21/2016 16:42,3192,Liberty Light Rail,40.7112423,-74.0557013,3267,Morris Canal,40.71241882,-74.03852552,24551,Subscriber,1979,1
307,7/21/2016 16:32,7/21/2016 16:37,3184,Paulus Hook,40.7141454,-74.0335519,3211,Newark Ave,40.72152515,-74.04630454,24709,Subscriber,1982,1
166,7/21/2016 16:33,7/21/2016 16:35,3188,NJCU,40.7101087,-74.0858489,3189,West Side Light Rail,40.714402,-74.0887723,24391,Subscriber,1989,2
597,7/21/2016 16:33,7/21/2016 16:43,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,24615,Subscriber,1965,1
1731,7/21/2016 16:34,7/21/2016 17:03,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,24400,Subscriber,1957,1
644,7/21/2016 16:36,7/21/2016 16:46,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3211,Newark Ave,40.72152515,-74.04630454,24497,Subscriber,1989,1
1014,7/21/2016 16:40,7/21/2016 16:57,3194,McGinley Square,40.72533993,-74.06762213,3199,Newport Pkwy,40.7287448,-74.0321082,24692,Subscriber,1984,1
311,7/21/2016 16:42,7/21/2016 16:47,3196,Riverview Park,40.7443187,-74.0439909,3210,Pershing Field,40.74267714,-74.05178863,24614,Subscriber,1975,1
297,7/21/2016 16:43,7/21/2016 16:48,3195,Sip Ave,40.73074263,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24436,Subscriber,1987,1
370,7/21/2016 16:43,7/21/2016 16:49,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24644,Subscriber,1980,1
451,7/21/2016 16:43,7/21/2016 16:51,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24435,Subscriber,1967,1
80,7/21/2016 16:44,7/21/2016 16:46,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,24459,Subscriber,1967,1
652,7/21/2016 16:44,7/21/2016 16:55,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,24617,Subscriber,,0
799,7/21/2016 16:44,7/21/2016 16:58,3202,Newport PATH,40.7272235,-74.0337589,3201,Dey St,40.737711,-74.066921,24723,Subscriber,1975,1
316,7/21/2016 16:45,7/21/2016 16:51,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24430,Subscriber,1981,1
749,7/21/2016 16:49,7/21/2016 17:02,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3210,Pershing Field,40.74267714,-74.05178863,24441,Subscriber,1984,1
214,7/21/2016 16:50,7/21/2016 16:54,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,24405,Subscriber,1981,2
304,7/21/2016 16:51,7/21/2016 16:56,3206,Hilltop,40.7311689,-74.0575736,3207,Oakland Ave,40.7376037,-74.0524783,24655,Subscriber,1958,1
448,7/21/2016 16:52,7/21/2016 16:59,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,24608,Subscriber,1983,1
243,7/21/2016 16:52,7/21/2016 16:56,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,24551,Subscriber,1980,2
644,7/21/2016 16:53,7/21/2016 17:03,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,24539,Subscriber,1992,2
213,7/21/2016 16:53,7/21/2016 16:56,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24470,Subscriber,1969,1
511,7/21/2016 16:53,7/21/2016 17:02,3187,Warren St,40.7211236,-74.03805095,3270,Jersey & 6th St,40.72528911,-74.04557168,24555,Customer,,0
489,7/21/2016 16:56,7/21/2016 17:04,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.72759597,-74.04424731,24635,Subscriber,1969,1
585,7/21/2016 16:56,7/21/2016 17:06,3184,Paulus Hook,40.7141454,-74.0335519,3209,Brunswick St,40.7241765,-74.0506564,24498,Subscriber,1979,1
430,7/21/2016 16:57,7/21/2016 17:04,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,24415,Subscriber,1974,1
264,7/21/2016 16:58,7/21/2016 17:03,3195,Sip Ave,40.73074263,-74.06378388,3201,Dey St,40.737711,-74.066921,24653,Subscriber,1962,1
637,7/21/2016 17:00,7/21/2016 17:10,3188,NJCU,40.7101087,-74.0858489,3205,JC Medical Center,40.71653978,-74.04963791,24548,Subscriber,1963,1
893,7/21/2016 17:01,7/21/2016 17:15,3186,Grove St PATH,40.71958612,-74.04311746,3207,Oakland Ave,40.7376037,-74.0524783,24535,Subscriber,1991,1
306,7/21/2016 17:02,7/21/2016 17:07,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24449,Subscriber,1984,2
854,7/21/2016 17:03,7/21/2016 17:17,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,24617,Subscriber,,0
453,7/21/2016 17:04,7/21/2016 17:12,3214,Essex Light Rail,40.7127742,-74.0364857,3192,Liberty Light Rail,40.7112423,-74.0557013,24470,Subscriber,1975,1
271,7/21/2016 17:06,7/21/2016 17:10,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,24585,Subscriber,1977,1
654,7/21/2016 17:08,7/21/2016 17:19,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,24536,Subscriber,1985,2
316,7/21/2016 17:08,7/21/2016 17:14,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,24559,Subscriber,1983,1
710,7/21/2016 17:10,7/21/2016 17:21,3212,Christ Hospital,40.73478582,-74.05044364,3186,Grove St PATH,40.71958612,-74.04311746,24683,Subscriber,1971,2
383,7/21/2016 17:10,7/21/2016 17:16,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,24609,Subscriber,1978,1
225,7/21/2016 17:12,7/21/2016 17:16,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24668,Subscriber,1968,1
419,7/21/2016 17:13,7/21/2016 17:20,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,24551,Subscriber,1984,1
733,7/21/2016 17:13,7/21/2016 17:25,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,24501,Customer,,0
315,7/21/2016 17:13,7/21/2016 17:18,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24690,Subscriber,1987,1
342,7/21/2016 17:14,7/21/2016 17:20,3205,JC Medical Center,40.71653978,-74.04963791,3270,Jersey & 6th St,40.72528911,-74.04557168,24469,Customer,,0
1361,7/21/2016 17:15,7/21/2016 17:37,3183,Exchange Place,40.7162469,-74.0334588,3215,Central Ave,40.7467299,-74.0492509,24459,Subscriber,1983,1
174,7/21/2016 17:15,7/21/2016 17:18,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24665,Subscriber,1985,2
239,7/21/2016 17:16,7/21/2016 17:20,3207,Oakland Ave,40.7376037,-74.0524783,3220,5 Corners Library,40.73496102,-74.05950308,24688,Subscriber,1954,1
702,7/21/2016 17:19,7/21/2016 17:31,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24609,Subscriber,1992,1
1110,7/21/2016 17:19,7/21/2016 17:37,3187,Warren St,40.7211236,-74.03805095,3185,City Hall,40.7177325,-74.043845,24632,Subscriber,1979,1
461,7/21/2016 17:19,7/21/2016 17:27,3202,Newport PATH,40.7272235,-74.0337589,3186,Grove St PATH,40.71958612,-74.04311746,24445,Subscriber,1987,1
818,7/21/2016 17:19,7/21/2016 17:33,3202,Newport PATH,40.7272235,-74.0337589,3186,Grove St PATH,40.71958612,-74.04311746,24720,Subscriber,1978,1
1698,7/21/2016 17:19,7/21/2016 17:48,3183,Exchange Place,40.7162469,-74.0334588,3201,Dey St,40.737711,-74.066921,24633,Subscriber,1979,1
162,7/21/2016 17:21,7/21/2016 17:24,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24491,Subscriber,1989,2
1527,7/21/2016 17:22,7/21/2016 17:47,3184,Paulus Hook,40.7141454,-74.0335519,3210,Pershing Field,40.74267714,-74.05178863,24716,Subscriber,1992,2
217,7/21/2016 17:23,7/21/2016 17:27,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,24558,Subscriber,1974,1
674,7/21/2016 17:23,7/21/2016 17:35,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.72759597,-74.04424731,24544,Subscriber,,0
267,7/21/2016 17:24,7/21/2016 17:28,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074263,-74.06378388,24694,Subscriber,1973,1
748,7/21/2016 17:24,7/21/2016 17:36,3195,Sip Ave,40.73074263,-74.06378388,3212,Christ Hospital,40.73478582,-74.05044364,24643,Subscriber,,0
275,7/21/2016 17:24,7/21/2016 17:29,3185,City Hall,40.7177325,-74.043845,3187,Warren St,40.7211236,-74.03805095,24514,Subscriber,1975,2
170,7/21/2016 17:24,7/21/2016 17:27,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,24577,Subscriber,1984,1
452,7/21/2016 17:26,7/21/2016 17:34,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24636,Subscriber,1986,1
338,7/21/2016 17:27,7/21/2016 17:32,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24405,Subscriber,1986,2
705,7/21/2016 17:27,7/21/2016 17:39,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,24521,Subscriber,1963,1
250,7/21/2016 17:29,7/21/2016 17:33,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,24661,Subscriber,1968,1
303,7/21/2016 17:29,7/21/2016 17:34,3186,Grove St PATH,40.71958612,-74.04311746,3183,Exchange Place,40.7162469,-74.0334588,24512,Subscriber,1984,1
497,7/21/2016 17:30,7/21/2016 17:38,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.7246051,-74.07840595,24560,Subscriber,1983,1
131,7/21/2016 17:30,7/21/2016 17:32,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,24524,Subscriber,1990,1
352,7/21/2016 17:30,7/21/2016 17:36,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24415,Subscriber,1969,1
331,7/21/2016 17:31,7/21/2016 17:36,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,24691,Subscriber,1986,2
378,7/21/2016 17:31,7/21/2016 17:38,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24649,Subscriber,1975,1
212,7/21/2016 17:32,7/21/2016 17:36,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24517,Subscriber,1977,1
568,7/21/2016 17:34,7/21/2016 17:43,3202,Newport PATH,40.7272235,-74.0337589,3209,Brunswick St,40.7241765,-74.0506564,24641,Subscriber,1978,1
569,7/21/2016 17:34,7/21/2016 17:43,3202,Newport PATH,40.7272235,-74.0337589,3209,Brunswick St,40.7241765,-74.0506564,24721,Subscriber,1976,2
903,7/21/2016 17:34,7/21/2016 17:50,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.72759597,-74.04424731,24417,Subscriber,1956,1
280,7/21/2016 17:35,7/21/2016 17:40,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24398,Subscriber,1981,1
927,7/21/2016 17:36,7/21/2016 17:51,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,24412,Subscriber,1986,1
355,7/21/2016 17:39,7/21/2016 17:45,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24680,Subscriber,1983,1
839,7/21/2016 17:40,7/21/2016 17:54,3203,Hamilton Park,40.72759597,-74.04424731,3214,Essex Light Rail,40.7127742,-74.0364857,24636,Subscriber,1986,1
679,7/21/2016 17:41,7/21/2016 17:52,3202,Newport PATH,40.7272235,-74.0337589,3209,Brunswick St,40.7241765,-74.0506564,24662,Subscriber,,0
329,7/21/2016 17:41,7/21/2016 17:46,3195,Sip Ave,40.73074263,-74.06378388,3209,Brunswick St,40.7241765,-74.0506564,24589,Subscriber,1970,1
658,7/21/2016 17:41,7/21/2016 17:52,3195,Sip Ave,40.73074263,-74.06378388,3196,Riverview Park,40.7443187,-74.0439909,24631,Subscriber,1990,1
599,7/21/2016 17:42,7/21/2016 17:52,3195,Sip Ave,40.73074263,-74.06378388,3210,Pershing Field,40.74267714,-74.05178863,24608,Subscriber,1993,0
198,7/21/2016 17:43,7/21/2016 17:46,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24517,Subscriber,1956,1
1032,7/21/2016 17:45,7/21/2016 18:02,3183,Exchange Place,40.7162469,-74.0334588,3212,Christ Hospital,40.73478582,-74.05044364,24446,Subscriber,1985,1
707,7/21/2016 17:46,7/21/2016 17:57,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3220,5 Corners Library,40.73496102,-74.05950308,24516,Subscriber,1985,1
264,7/21/2016 17:46,7/21/2016 17:51,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24720,Subscriber,1975,1
844,7/21/2016 17:47,7/21/2016 18:01,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,24718,Subscriber,1985,1
1160,7/21/2016 17:48,7/21/2016 18:07,3195,Sip Ave,40.73074263,-74.06378388,3188,NJCU,40.7101087,-74.0858489,24457,Subscriber,1986,2
545,7/21/2016 17:48,7/21/2016 17:57,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,24501,Subscriber,1986,2
406,7/21/2016 17:48,7/21/2016 17:55,3198,Heights Elevator,40.74871595,-74.0404433,3215,Central Ave,40.7467299,-74.0492509,24481,Subscriber,1976,1
1006,7/21/2016 17:50,7/21/2016 18:07,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,24417,Subscriber,1988,2
644,7/21/2016 17:50,7/21/2016 18:01,3195,Sip Ave,40.73074263,-74.06378388,3197,North St,40.752559,-74.044725,24694,Subscriber,1987,1
2559,7/21/2016 17:51,7/21/2016 18:33,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,24415,Customer,,0
169,7/21/2016 17:51,7/21/2016 17:54,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24430,Subscriber,1978,1
549,7/21/2016 17:52,7/21/2016 18:01,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,24433,Subscriber,1989,2
554,7/21/2016 17:56,7/21/2016 18:05,3184,Paulus Hook,40.7141454,-74.0335519,3187,Warren St,40.7211236,-74.03805095,24431,Subscriber,1984,1
328,7/21/2016 17:56,7/21/2016 18:02,3184,Paulus Hook,40.7141454,-74.0335519,3213,Van Vorst Park,40.71848892,-74.04772663,24505,Subscriber,1969,1
1039,7/21/2016 17:58,7/21/2016 18:15,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.7246051,-74.07840595,24520,Subscriber,1986,1
232,7/21/2016 17:59,7/21/2016 18:03,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,24409,Subscriber,1987,1
1027,7/21/2016 17:59,7/21/2016 18:16,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,24682,Customer,,0
316,7/21/2016 17:59,7/21/2016 18:05,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24445,Subscriber,1977,1
988,7/21/2016 17:59,7/21/2016 18:16,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,24538,Customer,,0
397,7/21/2016 18:00,7/21/2016 18:07,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24523,Subscriber,1968,1
954,7/21/2016 18:00,7/21/2016 18:16,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,24455,Customer,,0
284,7/21/2016 18:01,7/21/2016 18:05,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,24449,Subscriber,1985,2
1065,7/21/2016 18:02,7/21/2016 18:19,3184,Paulus Hook,40.7141454,-74.0335519,3220,5 Corners Library,40.73496102,-74.05950308,24673,Subscriber,1969,1
537,7/21/2016 18:02,7/21/2016 18:11,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,24512,Subscriber,1976,1
471,7/21/2016 18:03,7/21/2016 18:11,3195,Sip Ave,40.73074263,-74.06378388,3212,Christ Hospital,40.73478582,-74.05044364,24496,Subscriber,1990,1
2431,7/21/2016 18:03,7/21/2016 18:43,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24585,Subscriber,1952,1
613,7/21/2016 18:03,7/21/2016 18:13,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,24485,Subscriber,1959,1
744,7/21/2016 18:05,7/21/2016 18:17,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24395,Subscriber,1977,2
344,7/21/2016 18:05,7/21/2016 18:10,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24618,Subscriber,1988,1
725,7/21/2016 18:05,7/21/2016 18:17,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24675,Subscriber,1964,1
148,7/21/2016 18:05,7/21/2016 18:07,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24495,Subscriber,1978,2
535,7/21/2016 18:08,7/21/2016 18:17,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,24714,Subscriber,1988,1
516,7/21/2016 18:08,7/21/2016 18:17,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24432,Subscriber,1977,2
831,7/21/2016 18:09,7/21/2016 18:22,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,24565,Subscriber,1988,1
227,7/21/2016 18:09,7/21/2016 18:13,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,24533,Subscriber,1980,1
615,7/21/2016 18:09,7/21/2016 18:20,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,24472,Subscriber,1978,2
8512,7/21/2016 18:10,7/21/2016 20:32,3202,Newport PATH,40.7272235,-74.0337589,3270,Jersey & 6th St,40.72528911,-74.04557168,24684,Subscriber,1971,1
158,7/21/2016 18:10,7/21/2016 18:13,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24710,Subscriber,1989,1
1430,7/21/2016 18:12,7/21/2016 18:36,3195,Sip Ave,40.73074263,-74.06378388,3191,Union St,40.7182113,-74.0836394,24522,Subscriber,1949,1
1161,7/21/2016 18:13,7/21/2016 18:32,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,24503,Subscriber,1984,1
644,7/21/2016 18:13,7/21/2016 18:24,3184,Paulus Hook,40.7141454,-74.0335519,3209,Brunswick St,40.7241765,-74.0506564,24552,Subscriber,1994,1
302,7/21/2016 18:13,7/21/2016 18:18,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,24572,Subscriber,1989,2
1132,7/21/2016 18:13,7/21/2016 18:32,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,24478,Subscriber,1981,1
325,7/21/2016 18:14,7/21/2016 18:19,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24458,Subscriber,1980,1
473,7/21/2016 18:14,7/21/2016 18:22,3184,Paulus Hook,40.7141454,-74.0335519,3187,Warren St,40.7211236,-74.03805095,24569,Subscriber,1982,1
612,7/21/2016 18:14,7/21/2016 18:24,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3183,Exchange Place,40.7162469,-74.0334588,24436,Subscriber,1966,1
228,7/21/2016 18:14,7/21/2016 18:18,3183,Exchange Place,40.7162469,-74.0334588,3185,City Hall,40.7177325,-74.043845,24397,Subscriber,1970,1
372,7/21/2016 18:14,7/21/2016 18:20,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24494,Subscriber,1977,2
677,7/21/2016 18:15,7/21/2016 18:26,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,24412,Customer,,0
152,7/21/2016 18:15,7/21/2016 18:17,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24491,Subscriber,1991,2
924,7/21/2016 18:15,7/21/2016 18:30,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24719,Subscriber,1987,2
848,7/21/2016 18:15,7/21/2016 18:29,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24706,Subscriber,1988,1
659,7/21/2016 18:15,7/21/2016 18:26,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,24493,Subscriber,1976,2
547,7/21/2016 18:17,7/21/2016 18:26,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.7246051,-74.07840595,24517,Subscriber,1979,1
1297,7/21/2016 18:17,7/21/2016 18:38,3267,Morris Canal,40.71241882,-74.03852552,3202,Newport PATH,40.7272235,-74.0337589,24533,Subscriber,1961,1
367,7/21/2016 18:17,7/21/2016 18:23,3184,Paulus Hook,40.7141454,-74.0335519,3185,City Hall,40.7177325,-74.043845,24536,Subscriber,1975,2
532,7/21/2016 18:17,7/21/2016 18:26,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.7246051,-74.07840595,24596,Subscriber,1991,2
1258,7/21/2016 18:17,7/21/2016 18:38,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,24377,Subscriber,1969,1
175,7/21/2016 18:17,7/21/2016 18:20,3198,Heights Elevator,40.74871595,-74.0404433,3196,Riverview Park,40.7443187,-74.0439909,24705,Subscriber,1981,1
495,7/21/2016 18:17,7/21/2016 18:26,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.72759597,-74.04424731,24634,Subscriber,1956,1
357,7/21/2016 18:18,7/21/2016 18:24,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24398,Subscriber,1986,1
366,7/21/2016 18:19,7/21/2016 18:25,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,24714,Subscriber,1980,1
253,7/21/2016 18:19,7/21/2016 18:23,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,24465,Subscriber,1983,1
806,7/21/2016 18:21,7/21/2016 18:35,3214,Essex Light Rail,40.7127742,-74.0364857,3199,Newport Pkwy,40.7287448,-74.0321082,24636,Subscriber,1956,1
613,7/21/2016 18:21,7/21/2016 18:32,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,24691,Subscriber,1970,1
334,7/21/2016 18:22,7/21/2016 18:28,3202,Newport PATH,40.7272235,-74.0337589,3214,Essex Light Rail,40.7127742,-74.0364857,24392,Subscriber,1979,1
796,7/21/2016 18:23,7/21/2016 18:36,3201,Dey St,40.737711,-74.066921,3197,North St,40.752559,-74.044725,24653,Subscriber,1962,1
580,7/21/2016 18:23,7/21/2016 18:33,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.7246051,-74.07840595,24630,Subscriber,1974,1
481,7/21/2016 18:24,7/21/2016 18:32,3195,Sip Ave,40.73074263,-74.06378388,3210,Pershing Field,40.74267714,-74.05178863,24563,Subscriber,1978,2
