Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
239,12/2/2015 7:29,12/2/2015 7:33,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,24599,Subscriber,1989,1
464,12/2/2015 7:29,12/2/2015 7:37,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,24675,Subscriber,1974,1
261,12/2/2015 7:31,12/2/2015 7:35,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24608,Subscriber,1966,1
182,12/2/2015 7:33,12/2/2015 7:36,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24669,Subscriber,1968,1
336,12/2/2015 7:34,12/2/2015 7:39,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24698,Subscriber,1981,2
191,12/2/2015 7:34,12/2/2015 7:38,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24505,Subscriber,1964,1
305,12/2/2015 7:36,12/2/2015 7:41,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24420,Subscriber,1963,1
121,12/2/2015 7:40,12/2/2015 7:42,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24387,Subscriber,1981,2
642,12/2/2015 7:41,12/2/2015 7:51,3195,Sip Ave,40.73074263,-74.06378388,3213,Van Vorst Park,40.71848892,-74.04772663,24541,Subscriber,1980,1
425,12/2/2015 7:44,12/2/2015 7:51,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,24484,Subscriber,1987,2
495,12/2/2015 7:44,12/2/2015 7:53,3211,Newark Ave,40.72152515,-74.04630454,3192,Liberty Light Rail,40.7112423,-74.0557013,24396,Subscriber,1985,2
501,12/2/2015 7:45,12/2/2015 7:53,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.73074263,-74.06378388,24620,Subscriber,1993,0
229,12/2/2015 7:46,12/2/2015 7:50,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,24448,Subscriber,1980,2
202,12/2/2015 7:48,12/2/2015 7:51,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,24403,Subscriber,1978,1
244,12/2/2015 7:50,12/2/2015 7:54,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24417,Subscriber,1984,1
465,12/2/2015 7:50,12/2/2015 7:58,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,24687,Subscriber,1956,1
468,12/2/2015 7:52,12/2/2015 8:00,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,24724,Subscriber,1984,1
580,12/2/2015 7:53,12/2/2015 8:03,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074263,-74.06378388,24414,Subscriber,1983,1
241,12/2/2015 7:54,12/2/2015 7:58,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24436,Subscriber,1975,1
227,12/2/2015 7:55,12/2/2015 7:59,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24535,Subscriber,1973,1
165,12/2/2015 7:58,12/2/2015 8:00,3188,NJCU,40.7101087,-74.0858489,3189,West Side Light Rail,40.714402,-74.0887723,24571,Subscriber,1993,1
480,12/2/2015 7:58,12/2/2015 8:06,3211,Newark Ave,40.72152515,-74.04630454,3184,Paulus Hook,40.7141454,-74.0335519,24651,Subscriber,1976,1
147,12/2/2015 7:58,12/2/2015 8:01,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24685,Subscriber,1979,1
450,12/2/2015 7:59,12/2/2015 8:06,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,24425,Subscriber,1990,2
694,12/2/2015 7:59,12/2/2015 8:10,3209,Brunswick St,40.7241765,-74.0506564,3184,Paulus Hook,40.7141454,-74.0335519,24703,Subscriber,1987,1
560,12/2/2015 8:01,12/2/2015 8:10,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,22556,Subscriber,1956,1
286,12/2/2015 8:03,12/2/2015 8:08,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24601,Subscriber,1970,1
622,12/2/2015 8:05,12/2/2015 8:15,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,24551,Subscriber,1977,2
523,12/2/2015 8:07,12/2/2015 8:16,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074263,-74.06378388,24503,Subscriber,1987,1
5372,12/2/2015 8:08,12/2/2015 9:37,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,24418,Subscriber,1977,1
320,12/2/2015 8:08,12/2/2015 8:14,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24510,Subscriber,1985,1
694,12/2/2015 8:09,12/2/2015 8:20,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,24677,Subscriber,1959,1
431,12/2/2015 8:09,12/2/2015 8:16,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24549,Subscriber,1954,1
625,12/2/2015 8:09,12/2/2015 8:19,3211,Newark Ave,40.72152515,-74.04630454,3214,Essex Light Rail,40.7127742,-74.0364857,24594,Subscriber,1986,2
383,12/2/2015 8:10,12/2/2015 8:16,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24409,Subscriber,1982,2
253,12/2/2015 8:10,12/2/2015 8:14,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24501,Subscriber,1982,1
120,12/2/2015 8:12,12/2/2015 8:14,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24390,Subscriber,1980,1
608,12/2/2015 8:12,12/2/2015 8:22,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,24530,Subscriber,1989,1
436,12/2/2015 8:13,12/2/2015 8:20,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,24577,Subscriber,1990,1
241,12/2/2015 8:14,12/2/2015 8:18,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24606,Subscriber,1976,1
235,12/2/2015 8:15,12/2/2015 8:19,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24436,Subscriber,1980,1
1378,12/2/2015 8:16,12/2/2015 8:39,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,24556,Subscriber,1975,1
307,12/2/2015 8:16,12/2/2015 8:21,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24636,Subscriber,1971,2
313,12/2/2015 8:17,12/2/2015 8:22,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24560,Subscriber,1984,2
670,12/2/2015 8:19,12/2/2015 8:30,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,24436,Subscriber,1974,1
560,12/2/2015 8:21,12/2/2015 8:30,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,24581,Subscriber,1984,2
286,12/2/2015 8:21,12/2/2015 8:26,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074263,-74.06378388,24693,Subscriber,1973,1
106,12/2/2015 8:22,12/2/2015 8:24,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,24377,Subscriber,1981,2
213,12/2/2015 8:23,12/2/2015 8:26,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24430,Subscriber,1981,1
364,12/2/2015 8:24,12/2/2015 8:30,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24619,Subscriber,1978,2
310,12/2/2015 8:25,12/2/2015 8:30,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24477,Subscriber,1981,2
873,12/2/2015 8:26,12/2/2015 8:40,3196,Riverview Park,40.7443187,-74.0439909,3186,Grove St PATH,40.71958612,-74.04311746,24656,Subscriber,1987,1
344,12/2/2015 8:27,12/2/2015 8:33,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24405,Subscriber,1984,1
285,12/2/2015 8:30,12/2/2015 8:35,3203,Hamilton Park,40.72759597,-74.04424731,3187,Warren St,40.7211236,-74.03805095,24445,Subscriber,1989,1
254,12/2/2015 8:31,12/2/2015 8:35,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24460,Subscriber,1981,1
366,12/2/2015 8:33,12/2/2015 8:39,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,24543,Subscriber,1973,1
391,12/2/2015 8:33,12/2/2015 8:40,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24662,Subscriber,1969,2
1061,12/2/2015 8:34,12/2/2015 8:51,3194,McGinley Square,40.72533993,-74.06762213,3200,MLK Light Rail,40.7111305,-74.0788855,24481,Subscriber,1990,1
432,12/2/2015 8:37,12/2/2015 8:44,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24393,Subscriber,1976,1
348,12/2/2015 8:38,12/2/2015 8:43,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24462,Subscriber,1986,1
594,12/2/2015 8:40,12/2/2015 8:50,3212,Christ Hospital,40.73478582,-74.05044364,3186,Grove St PATH,40.71958612,-74.04311746,24602,Subscriber,1983,1
242,12/2/2015 8:40,12/2/2015 8:44,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24419,Subscriber,1989,1
372,12/2/2015 8:41,12/2/2015 8:47,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,24597,Subscriber,1988,2
324,12/2/2015 8:41,12/2/2015 8:47,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,24683,Subscriber,1983,1
370,12/2/2015 8:42,12/2/2015 8:48,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24544,Subscriber,1986,1
164,12/2/2015 8:43,12/2/2015 8:46,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,24519,Subscriber,1972,1
720,12/2/2015 8:45,12/2/2015 8:57,3210,Pershing Field,40.74267714,-74.05178863,3202,Newport PATH,40.7272235,-74.0337589,24557,Subscriber,1990,1
380,12/2/2015 8:46,12/2/2015 8:52,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24612,Subscriber,1967,1
396,12/2/2015 8:46,12/2/2015 8:52,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24633,Subscriber,1978,2
900,12/2/2015 8:46,12/2/2015 9:01,3210,Pershing Field,40.74267714,-74.05178863,3183,Exchange Place,40.7162469,-74.0334588,24585,Subscriber,1991,2
692,12/2/2015 8:47,12/2/2015 8:58,3209,Brunswick St,40.7241765,-74.0506564,3184,Paulus Hook,40.7141454,-74.0335519,24511,Subscriber,1992,1
199,12/2/2015 8:47,12/2/2015 8:50,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24594,Subscriber,1984,2
221,12/2/2015 8:47,12/2/2015 8:51,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24421,Subscriber,1976,1
417,12/2/2015 8:47,12/2/2015 8:54,3209,Brunswick St,40.7241765,-74.0506564,3202,Newport PATH,40.7272235,-74.0337589,24450,Subscriber,1984,1
694,12/2/2015 8:48,12/2/2015 8:59,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074263,-74.06378388,24591,Subscriber,1976,1
488,12/2/2015 8:49,12/2/2015 8:57,3211,Newark Ave,40.72152515,-74.04630454,3183,Exchange Place,40.7162469,-74.0334588,24416,Subscriber,1949,1
907,12/2/2015 8:50,12/2/2015 9:05,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,24446,Subscriber,1989,1
277,12/2/2015 8:51,12/2/2015 8:56,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24556,Subscriber,1984,1
412,12/2/2015 8:53,12/2/2015 8:59,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,24631,Subscriber,1984,1
218,12/2/2015 8:53,12/2/2015 8:57,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24701,Subscriber,1970,1
507,12/2/2015 8:56,12/2/2015 9:04,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074263,-74.06378388,24666,Subscriber,1977,1
785,12/2/2015 8:56,12/2/2015 9:09,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,24396,Subscriber,1976,1
239,12/2/2015 8:56,12/2/2015 9:00,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24640,Subscriber,1992,1
467,12/2/2015 8:57,12/2/2015 9:04,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,24439,Subscriber,1972,1
717,12/2/2015 8:57,12/2/2015 9:09,3210,Pershing Field,40.74267714,-74.05178863,3186,Grove St PATH,40.71958612,-74.04311746,24613,Subscriber,1968,1
359,12/2/2015 8:57,12/2/2015 9:03,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24703,Subscriber,1976,1
377,12/2/2015 8:58,12/2/2015 9:05,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24651,Subscriber,1960,1
242,12/2/2015 8:59,12/2/2015 9:03,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24581,Subscriber,1970,2
195,12/2/2015 8:59,12/2/2015 9:02,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24669,Subscriber,1979,1
960,12/2/2015 9:01,12/2/2015 9:17,3193,Lincoln Park,40.7246051,-74.07840595,3202,Newport PATH,40.7272235,-74.0337589,24412,Subscriber,1985,1
809,12/2/2015 9:01,12/2/2015 9:14,3212,Christ Hospital,40.73478582,-74.05044364,3183,Exchange Place,40.7162469,-74.0334588,24458,Subscriber,1989,1
307,12/2/2015 9:03,12/2/2015 9:08,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24720,Subscriber,1986,1
251,12/2/2015 9:03,12/2/2015 9:07,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,24409,Subscriber,1979,1
228,12/2/2015 9:03,12/2/2015 9:07,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,24625,Subscriber,1976,1
472,12/2/2015 9:07,12/2/2015 9:15,3185,City Hall,40.7177325,-74.043845,3187,Warren St,40.7211236,-74.03805095,24391,Subscriber,1985,2
484,12/2/2015 9:08,12/2/2015 9:16,3187,Warren St,40.7211236,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,24699,Subscriber,1992,1
423,12/2/2015 9:08,12/2/2015 9:15,3186,Grove St PATH,40.71958612,-74.04311746,3184,Paulus Hook,40.7141454,-74.0335519,24544,Subscriber,1987,2
477,12/2/2015 9:08,12/2/2015 9:16,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,24686,Subscriber,1985,1
202,12/2/2015 9:09,12/2/2015 9:12,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24529,Subscriber,1962,1
481,12/2/2015 9:11,12/2/2015 9:19,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,24563,Subscriber,1990,1
283,12/2/2015 9:15,12/2/2015 9:20,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24599,Subscriber,1985,2
192,12/2/2015 9:22,12/2/2015 9:26,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,24398,Subscriber,1967,1
210,12/2/2015 9:25,12/2/2015 9:28,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,24445,Subscriber,1984,1
173,12/2/2015 9:26,12/2/2015 9:29,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24581,Subscriber,1986,1
193,12/2/2015 9:34,12/2/2015 9:37,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24666,Subscriber,1990,1
309,12/2/2015 9:35,12/2/2015 9:40,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,24441,Subscriber,1979,1
261,12/2/2015 9:53,12/2/2015 9:58,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,24724,Subscriber,1966,2
137,12/2/2015 9:55,12/2/2015 9:57,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24578,Subscriber,1986,1
318,12/2/2015 9:56,12/2/2015 10:02,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24608,Subscriber,1970,2
368,12/2/2015 10:19,12/2/2015 10:25,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24484,Subscriber,1987,2
282,12/2/2015 10:28,12/2/2015 10:33,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24698,Subscriber,1979,1
752,12/2/2015 10:37,12/2/2015 10:49,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,24424,Subscriber,1961,1
311,12/2/2015 10:38,12/2/2015 10:43,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24462,Subscriber,1981,1
179,12/2/2015 10:42,12/2/2015 10:45,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24541,Subscriber,1986,2
407,12/2/2015 10:46,12/2/2015 10:53,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,24419,Subscriber,1981,1
147,12/2/2015 11:33,12/2/2015 11:35,3184,Paulus Hook,40.7141454,-74.0335519,3214,Essex Light Rail,40.7127742,-74.0364857,24699,Subscriber,1961,1
1021,12/2/2015 11:54,12/2/2015 12:11,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,24510,Subscriber,1985,1
1190,12/2/2015 11:58,12/2/2015 12:18,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,24505,Subscriber,1957,1
90,12/2/2015 12:06,12/2/2015 12:08,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24634,Subscriber,1973,1
319,12/2/2015 12:09,12/2/2015 12:14,3214,Essex Light Rail,40.7127742,-74.0364857,3185,City Hall,40.7177325,-74.043845,24624,Subscriber,1986,2
1006,12/2/2015 12:17,12/2/2015 12:34,3215,Central Ave,40.7467299,-74.0492509,3206,Hilltop,40.7311689,-74.0575736,24468,Subscriber,1984,1
587,12/2/2015 12:22,12/2/2015 12:32,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,24510,Subscriber,1983,1
518,12/2/2015 12:22,12/2/2015 12:31,3217,Bayside Park,40.69865054,-74.08207968,3189,West Side Light Rail,40.714402,-74.0887723,24457,Customer,,0
566,12/2/2015 12:22,12/2/2015 12:32,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,24634,Subscriber,1986,1
293,12/2/2015 12:43,12/2/2015 12:48,3186,Grove St PATH,40.71958612,-74.04311746,3183,Exchange Place,40.7162469,-74.0334588,24703,Subscriber,1972,1
328,12/2/2015 12:46,12/2/2015 12:52,3194,McGinley Square,40.72533993,-74.06762213,3211,Newark Ave,40.72152515,-74.04630454,24547,Subscriber,1987,1
2059,12/2/2015 12:48,12/2/2015 13:22,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,24699,Subscriber,1959,1
220,12/2/2015 12:54,12/2/2015 12:57,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24436,Subscriber,1986,1
553,12/2/2015 13:00,12/2/2015 13:09,3212,Christ Hospital,40.73478582,-74.05044364,3220,5 Corners Library,40.73496102,-74.05950308,24591,Subscriber,1979,1
502,12/2/2015 13:07,12/2/2015 13:15,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,24645,Subscriber,1990,1
329,12/2/2015 13:15,12/2/2015 13:20,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24484,Subscriber,1956,2
374,12/2/2015 13:20,12/2/2015 13:26,3213,Van Vorst Park,40.71848892,-74.04772663,3184,Paulus Hook,40.7141454,-74.0335519,24466,Subscriber,1967,1
1419,12/2/2015 13:24,12/2/2015 13:47,3189,West Side Light Rail,40.714402,-74.0887723,3195,Sip Ave,40.73074263,-74.06378388,24395,Customer,,0
383,12/2/2015 13:37,12/2/2015 13:44,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24724,Subscriber,1972,1
701,12/2/2015 13:43,12/2/2015 13:55,3220,5 Corners Library,40.73496102,-74.05950308,3210,Pershing Field,40.74267714,-74.05178863,24591,Subscriber,1979,1
153,12/2/2015 14:00,12/2/2015 14:02,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24536,Subscriber,1983,2
213,12/2/2015 14:04,12/2/2015 14:08,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,24678,Subscriber,1972,1
176,12/2/2015 14:09,12/2/2015 14:12,3184,Paulus Hook,40.7141454,-74.0335519,3214,Essex Light Rail,40.7127742,-74.0364857,24505,Subscriber,1956,1
508,12/2/2015 14:09,12/2/2015 14:18,3210,Pershing Field,40.74267714,-74.05178863,3212,Christ Hospital,40.73478582,-74.05044364,24591,Subscriber,1979,1
914,12/2/2015 14:10,12/2/2015 14:25,3190,Garfield Ave Station,40.71046702,-74.0700388,3183,Exchange Place,40.7162469,-74.0334588,24432,Subscriber,1988,1
543,12/2/2015 14:14,12/2/2015 14:23,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,24608,Subscriber,1989,1
385,12/2/2015 14:14,12/2/2015 14:21,3184,Paulus Hook,40.7141454,-74.0335519,3213,Van Vorst Park,40.71848892,-74.04772663,24466,Subscriber,1967,1
899,12/2/2015 14:21,12/2/2015 14:36,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,24557,Subscriber,1982,1
990,12/2/2015 14:22,12/2/2015 14:38,3202,Newport PATH,40.7272235,-74.0337589,3185,City Hall,40.7177325,-74.043845,24420,Subscriber,1965,1
212,12/2/2015 14:25,12/2/2015 14:29,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24529,Subscriber,1991,1
183,12/2/2015 14:27,12/2/2015 14:30,3183,Exchange Place,40.7162469,-74.0334588,3185,City Hall,40.7177325,-74.043845,24432,Subscriber,1978,1
584,12/2/2015 14:38,12/2/2015 14:48,3186,Grove St PATH,40.71958612,-74.04311746,3194,McGinley Square,40.72533993,-74.06762213,24436,Subscriber,1987,1
681,12/2/2015 14:46,12/2/2015 14:58,3195,Sip Ave,40.73074263,-74.06378388,3210,Pershing Field,40.74267714,-74.05178863,24395,Subscriber,1950,1
588,12/2/2015 14:48,12/2/2015 14:58,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24612,Subscriber,1973,1
732,12/2/2015 14:48,12/2/2015 15:00,3202,Newport PATH,40.7272235,-74.0337589,3185,City Hall,40.7177325,-74.043845,24557,Subscriber,1985,1
891,12/2/2015 14:53,12/2/2015 15:08,3195,Sip Ave,40.73074263,-74.06378388,3188,NJCU,40.7101087,-74.0858489,24414,Subscriber,1960,1
597,12/2/2015 14:56,12/2/2015 15:06,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,24581,Subscriber,1981,2
191,12/2/2015 15:00,12/2/2015 15:03,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24650,Subscriber,1990,1
533,12/2/2015 15:31,12/2/2015 15:40,3202,Newport PATH,40.7272235,-74.0337589,3209,Brunswick St,40.7241765,-74.0506564,24441,Subscriber,1970,1
701,12/2/2015 15:41,12/2/2015 15:52,3212,Christ Hospital,40.73478582,-74.05044364,3185,City Hall,40.7177325,-74.043845,24591,Subscriber,1976,2
211,12/2/2015 15:43,12/2/2015 15:47,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24633,Subscriber,1972,2
433,12/2/2015 15:50,12/2/2015 15:57,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,24560,Subscriber,1988,1
1720,12/2/2015 16:00,12/2/2015 16:29,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,24544,Subscriber,1957,1
387,12/2/2015 16:05,12/2/2015 16:12,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,24442,Subscriber,1979,1
207,12/2/2015 16:09,12/2/2015 16:13,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24530,Subscriber,1973,1
256,12/2/2015 16:10,12/2/2015 16:14,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24425,Subscriber,1980,2
754,12/2/2015 16:11,12/2/2015 16:23,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.73074263,-74.06378388,24395,Subscriber,1950,1
381,12/2/2015 16:17,12/2/2015 16:23,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,24513,Subscriber,1987,2
